Position,Environment,Site,Logger ID,Month,Coverage,d1_0cm_mean,d1_0cm_DTR,d2_0cm_mean,d2_0cm_DTR,d3_0cm_mean,d3_0cm_DTR,d4_0cm_mean,d4_0cm_DTR,d5_0cm_mean,d5_0cm_DTR,d6_0cm_mean,d6_0cm_DTR,d7_0cm_mean,d7_0cm_DTR,d8_0cm_mean,d8_0cm_DTR,d9_0cm_mean,d9_0cm_DTR,d10_0cm_mean,d10_0cm_DTR,d11_0cm_mean,d11_0cm_DTR,d1_5cm_mean,d1_5cm_DTR,d2_5cm_mean,d2_5cm_DTR,d3_5cm_mean,d3_5cm_DTR,d4_5cm_mean,d4_5cm_DTR,d5_5cm_mean,d5_5cm_DTR,d6_5cm_mean,d6_5cm_DTR,d7_5cm_mean,d7_5cm_DTR,d8_5cm_mean,d8_5cm_DTR,d9_5cm_mean,d9_5cm_DTR,d10_5cm_mean,d10_5cm_DTR,d11_5cm_mean,d11_5cm_DTR,d1_10cm_mean,d1_10cm_DTR,d2_10cm_mean,d2_10cm_DTR,d3_10cm_mean,d3_10cm_DTR,d4_10cm_mean,d4_10cm_DTR,d5_10cm_mean,d5_10cm_DTR,d6_10cm_mean,d6_10cm_DTR,d7_10cm_mean,d7_10cm_DTR,d8_10cm_mean,d8_10cm_DTR,d9_10cm_mean,d9_10cm_DTR,d10_10cm_mean,d10_10cm_DTR,d11_10cm_mean,d11_10cm_DTR,d1_15cm_mean,d1_15cm_DTR,d2_15cm_mean,d2_15cm_DTR,d3_15cm_mean,d3_15cm_DTR,d4_15cm_mean,d4_15cm_DTR,d5_15cm_mean,d5_15cm_DTR,d6_15cm_mean,d6_15cm_DTR,d7_15cm_mean,d7_15cm_DTR,d8_15cm_mean,d8_15cm_DTR,d9_15cm_mean,d9_15cm_DTR,d10_15cm_mean,d10_15cm_DTR,d11_15cm_mean,d11_15cm_DTR,d1_20cm_mean,d1_20cm_DTR,d2_20cm_mean,d2_20cm_DTR,d3_20cm_mean,d3_20cm_DTR,d4_20cm_mean,d4_20cm_DTR,d5_20cm_mean,d5_20cm_DTR,d6_20cm_mean,d6_20cm_DTR,d7_20cm_mean,d7_20cm_DTR,d8_20cm_mean,d8_20cm_DTR,d9_20cm_mean,d9_20cm_DTR,d10_20cm_mean,d10_20cm_DTR,d11_20cm_mean,d11_20cm_DTR,d1_underground_mean,d1_underground_DTR,d2_underground_mean,d2_underground_DTR,d3_underground_mean,d3_underground_DTR,d4_underground_mean,d4_underground_DTR,d5_underground_mean,d5_underground_DTR,d6_underground_mean,d6_underground_DTR,d7_underground_mean,d7_underground_DTR,d8_underground_mean,d8_underground_DTR,d9_underground_mean,d9_underground_DTR,d10_underground_mean,d10_underground_DTR,d11_underground_mean,d11_underground_DTR
6_Field,Field,6,3915,March,66.67,18.2959375,19.31,18.584375,13.04,18.08604167,3.99,17.39197917,8.28,13.97354167,10.81,9.126979167,3.69,8.619791667,1.88,7.255729167,5.88,10.72302083,21.7,10.68354167,34.06,11.60875,36.34,16.70572917,3.39,17.53364583,3.61,17.26489583,1.03,17.07979167,2.02,15.69677083,5.36,11.7246875,1.93,10.65041667,0.86,9.573229167,2.27,10.54395833,4.55,11.22197917,7.04,11.39,6.82,16.133125,1.76,17.00645833,1.89,16.89645833,0.55,16.94145833,1.28,16.29989583,3.6,12.9975,1.93,11.71177083,0.98,10.7053125,1.46,10.9315625,1.63,11.76145833,3.51,11.77729167,3.18,15.67822917,1.29,16.47322917,1.33,16.51760417,0.48,16.68625,1.08,16.54114583,2.4,13.845625,1.84,12.49114583,1.07,11.53177083,1.07,11.34020833,0.56,12.0275,2.01,11.9971875,1.76,15.32177083,0.94,16.01572917,0.99,16.19760417,0.39,16.4503125,1.03,16.68229167,1.63,14.62479167,1.76,13.279375,1.11,12.34458333,0.95,11.89197917,0.26,12.34885417,1.03,12.30520833,0.95,15.95971354,1.845,16.75726563,1.955,16.71914062,0.6125,16.78945312,1.3525,16.30502604,3.2475,13.29815104,1.865,12.03317708,1.005,11.03872396,1.4375,11.17692708,1.75,11.83994792,3.3975,11.86742188,3.1775
6_Field,Field,6,3915,January,69.21,11.89885417,4.94,9.394583333,3.78,9.524791667,1.81,9.785729167,5.28,11.99885417,3.69,9.874479167,8.11,11.50229167,4.41,12.8278125,4.72,14.0553125,5.57,12.96291667,8.41,14.59427083,4.97,11.705,1.97,10.85083333,1.93,10.51239583,0.64,10.51052083,0.99,11.91239583,1.24,11.41291667,3.39,11.5196875,1.97,12.62104167,0.94,13.71375,1.54,13.31958333,2.44,14.0871875,1.33,11.78010417,1.28,11.67010417,1.03,11.2678125,0.34,11.20739583,0.39,12.00510417,1.08,12.12635417,1.72,11.88052083,1.03,12.58916667,0.64,13.40177083,0.99,13.43135417,1.11,13.80583333,1.11,11.961875,0.85,12.07947917,0.6,11.7259375,0.26,11.65072917,0.25,12.1234375,0.77,12.42083333,0.99,12.13114583,0.56,12.555,0.52,13.19427083,0.73,13.39697917,0.6,13.63114583,1.08,12.24739583,0.51,12.42864583,0.3,12.18270833,0.22,12.0878125,0.21,12.29416667,0.51,12.58791667,0.47,12.3728125,0.26,12.60104167,0.39,13.07802083,0.55,13.37427083,0.34,13.54791667,0.6,11.92359375,1.1525,11.75726563,0.965,11.42221354,0.365,11.36411458,0.46,12.08377604,0.9,12.13700521,1.6425,11.97604167,0.955,12.5915625,0.6225,13.34695313,0.9525,13.38054688,1.1225,13.76802083,1.03
6_Field,Field,6,3915,April_1,76.72,17.0140625,21.49,19.81875,19.39,19.59729167,16.73,20.351875,20.8,21.80666667,18.75,21.6034375,14.92,22.394375,23.85,22.18447917,27.02,20.76791667,4.77,20.02229167,3.82,17.47447917,4.08,15.91802083,3.48,17.15979167,2.57,17.785,2.96,18.30489583,2.27,19.62645833,2.27,20.10625,2.1,20.65302083,3.94,20.6765625,3.34,20.09302083,1.5,19.60895833,1.11,18.24583333,2.44,15.82864583,1.93,16.67916667,1.76,17.33447917,1.46,17.79364583,0.99,18.890625,1.41,19.48479167,1.37,20.009375,1.97,20.14697917,1.93,19.71541667,0.86,19.3778125,0.68,18.454375,1.63,15.69625,1.11,16.31010417,1.42,16.9365625,1.11,17.35552083,0.86,18.2446875,1.2,18.93375,1.16,19.42770833,1.16,19.625,1.29,19.35322917,0.51,19.11885417,0.43,18.46354167,1.25,15.6584375,0.68,16.0653125,1.03,16.6315625,0.82,17.02239583,0.73,17.74145833,0.99,18.44197917,1.03,18.881875,0.77,19.14020833,0.9,19.0025,0.34,18.86010417,0.34,18.44854167,0.82,15.77533854,1.8,16.55359375,1.695,17.17190104,1.5875,17.61911458,1.2125,18.62580729,1.4675,19.24169271,1.415,19.74299479,1.96,19.8971875,1.865,19.54104167,0.8025,19.24143229,0.64,18.40307292,1.535
6_Field,Field,6,3915,February,66.91,11.68854167,0.99,9.503333333,4.59,7.605833333,2.53,9.09875,4.76,10.96135417,10.99,13.77885417,5.36,14.1734375,4.5,11.81885417,2.54,13.56239583,12.96,15.573125,7.38,13.93010417,6.99,11.80416667,0.68,10.6278125,2.7,8.873229167,0.86,9.517916667,1.59,10.78614583,3.56,13.19020833,1.54,13.75458333,2.4,12.014375,1.07,13.0978125,3.99,15.0403125,2.49,14.25395833,2.96,11.89416667,0.43,11.09177083,1.97,9.503229167,0.81,9.784479167,0.78,10.771875,1.46,12.8171875,1.07,13.54229167,2.32,12.14635417,0.68,12.97166667,1.33,14.65729167,1.16,14.2934375,1.85,12.00697917,0.3,11.4715625,1.41,10.153125,0.86,10.153125,0.47,10.8734375,0.95,12.47760417,1.33,13.328125,2.48,12.2003125,0.69,12.880625,0.9,14.21208333,1.16,14.183125,1.11,12.22614583,0.3,12.04552083,0.6,11.21489583,0.77,10.890625,0.17,11.200625,0.43,12.17510417,1.45,13.14510417,2.36,12.40635417,0.69,12.855,0.52,13.68645833,0.9,14.011875,0.42,11.98286458,0.4275,11.30916667,1.67,9.936119792,0.825,10.08653646,0.7525,10.90802083,1.6,12.66502604,1.3475,13.44252604,2.39,12.19184896,0.7825,12.95127604,1.685,14.39903646,1.4275,14.18559896,1.585
6_Field,Field,6,3915,May,78.13,20.19572917,11.97,22.35604167,13.3,22.75770833,15.23,22.335,9.78,23.18302083,10.77,22.685,8.54,23.5190625,9.14,23.45364583,9.52,24.02375,8.71,23.47177083,15.27,23.29875,6.73,18.83125,2.02,20.233125,1.8,21.05645833,2.44,21.17541667,1.8,21.65385417,2.1,21.81697917,1.89,22.18114583,1.88,22.38135417,2.36,22.533125,2.19,22.42895833,3.44,22.52375,1.8,18.5509375,1.51,19.76489583,1.46,20.64270833,1.33,20.838125,1.08,21.24604167,1.2,21.474375,1.16,21.74875,1.08,22.00104167,1.37,22.136875,1.24,22.1415625,1.88,22.18677083,1.03,18.275625,1.25,19.34614583,1.24,20.1821875,1.08,20.44802083,0.69,20.80895833,0.9,21.07375,0.73,21.3190625,0.68,21.5925,0.86,21.73197917,0.77,21.80677083,1.12,21.828125,0.68,18.15479167,0.94,19.0128125,1.07,19.82208333,0.9,20.12020833,0.6,20.44291667,0.65,20.72260417,0.61,20.95510417,0.52,21.23479167,0.6,21.38260417,0.6,21.503125,0.73,21.51635417,0.56,18.45315104,1.43,19.58924479,1.3925,20.42585938,1.4375,20.64544271,1.0425,21.03794271,1.2125,21.27192708,1.0975,21.55101563,1.04,21.80242188,1.2975,21.94614583,1.2,21.97010417,1.7925,22.01375,1.0175
6_Edge,Edge,6,3920,June,95.54,23.24666667,5.58,24.43104167,6.3,23.62083333,7.16,22.45614583,1.76,22.796875,4.76,23.14239583,6.09,24.084375,5.92,23.565625,4.42,22.27458333,4.98,22.80239583,5.24,23.7915625,4.29,22.75822917,1.29,23.3003125,1.25,23.30416667,1.59,22.52052083,0.34,22.7128125,0.77,22.79395833,1.25,23.24072917,1.24,23.19677083,0.86,22.49697917,0.85,22.66864583,1.2,22.99333333,0.94,22.42614583,1.07,22.78635417,0.94,22.909375,0.99,22.33833333,0.21,22.43135417,0.52,22.4975,0.81,22.82427083,0.99,22.8696875,0.56,22.481875,0.77,22.483125,0.81,22.68416667,0.73,22.220625,1.03,22.49739583,0.82,22.665,0.6,22.250625,0.22,22.29177083,0.39,22.3425,0.56,22.5946875,0.82,22.67885417,0.6,22.47427083,0.82,22.38302083,0.6,22.51708333,0.56,21.87364583,0.82,22.07604167,0.56,22.29177083,0.43,22.06177083,0.3,22.03885417,0.21,22.08510417,0.34,22.26354167,0.6,22.39083333,0.81,22.39354167,0.77,22.20208333,0.39,22.26947917,0.47,22.31966146,1.0525,22.66502604,0.8925,22.79257812,0.9025,22.2928125,0.2675,22.36869792,0.4725,22.42976563,0.74,22.73080729,0.9125,22.78403646,0.7075,22.46166667,0.8025,22.43421875,0.75,22.61601563,0.675
6_Edge,Edge,6,3920,February,91.47,11.45302083,0.95,8.142291667,5.49,5.945833333,3.43,8.192291667,4.59,10.18239583,5.15,14.23395833,11.46,13.97302083,5.19,11.36,3.01,13.091875,6.44,15.60614583,16.26,13.20833333,10.25,11.57135417,0.86,9.939166667,3.44,7.588958333,1.03,8.567708333,1.37,10.10270833,1.2,12.93833333,2.92,13.76697917,2.19,11.74260417,1.11,12.89291667,1.11,14.78583333,2.66,13.8259375,3.73,11.488125,0.99,10.685,2.23,8.676666667,1.07,9.017708333,0.86,10.140625,0.94,12.26166667,2.28,13.44479167,1.59,12.00447917,0.77,12.71854167,0.82,14.15322917,2.23,13.87729167,2.1,11.59354167,0.77,11.26427083,1.45,9.688020833,1.16,9.598020833,0.43,10.354375,0.81,11.92052083,1.8,13.21739583,1.63,12.31427083,0.69,12.69354167,0.73,13.75822917,1.63,13.88375,1.16,11.66510417,0.56,11.60552083,0.81,10.46208333,1.08,10.09229167,0.21,10.51885417,0.65,11.5990625,1.46,12.90854167,1.5,12.4715625,0.6,12.57364583,0.47,13.330625,1.07,13.68166667,0.56,11.57953125,0.795,10.87348958,1.9825,9.103932292,1.085,9.318932292,0.7175,10.27914063,0.9,12.17989583,2.115,13.33442708,1.7275,12.13322917,0.7925,12.71966146,0.7825,14.00697917,1.8975,13.81716146,1.8875
6_Edge,Edge,6,3920,March,89.44,17.4334375,9.61,17.91239583,8.93,17.56447917,2.53,16.85510417,5.06,14.10791667,13,9.250729167,3.17,8.640520833,1.08,7.423333333,4.59,9.695625,5.66,9.073125,11.11,11.601875,26.69,16.55697917,3.13,17.30416667,3.13,17.21229167,0.77,16.95322917,1.88,15.5603125,6.22,11.2296875,2.11,10.11822917,0.6,9.037395833,2.27,10.0446875,2.4,10.07333333,4.46,11.313125,7.46,15.87385417,2.02,16.64395833,1.76,16.69572917,0.64,16.71052083,1.16,16.08770833,3.82,12.55447917,2.11,11.20385417,0.9,10.209375,1.41,10.45385417,1.03,10.73645833,2.53,11.3840625,3.47,15.42989583,1.41,16.1646875,1.28,16.34447917,0.6,16.5065625,0.9,16.32385417,2.41,13.5853125,2.1,12.1496875,1.08,11.203125,1.16,11.01114583,0.56,11.31708333,1.59,11.64135417,2.06,14.941875,0.95,15.60677083,0.86,15.8915625,0.51,16.15291667,0.98,16.27572917,1.41,14.3190625,1.8,12.92083333,1.03,12.00552083,1.03,11.5140625,0.17,11.708125,0.82,11.81135417,1.12,15.70065104,1.8775,16.42989583,1.7575,16.53601563,0.63,16.58080729,1.23,16.06190104,3.465,12.92213542,2.03,11.59815104,0.9025,10.61385417,1.4675,10.7559375,1.04,10.95875,2.35,11.53747396,3.5275
6_Edge,Edge,6,3920,January,92.81,12.12958333,8.93,8.769583333,3.95,8.681041667,1.12,8.867708333,3.86,11.2709375,2.53,8.365833333,9.3,11.385,16.6,12.52645833,5.71,13.65302083,6.56,13.0196875,17.81,14.4521875,6.4,11.7871875,2.87,9.924375,2.83,9.46125,0.6,9.445208333,1.54,11.29395833,1.2,9.911145833,5.41,11.03572917,2.62,12.17635417,1.67,13.37052083,2.11,12.90239583,4.12,14.05135417,1.37,11.42958333,2.15,10.81583333,1.76,10.16635417,0.39,10.05458333,0.34,11.21083333,1.2,10.9559375,2.79,11.02583333,1.85,11.993125,1.03,13.0484375,1.11,13.07239583,2.01,13.60666667,1.33,11.4965625,1.5,11.40729167,1.2,10.78239583,0.25,10.63510417,0.26,11.36010417,0.94,11.48416667,1.67,11.27916667,1.11,12.02572917,0.82,12.90010417,0.86,13.14104167,1.11,13.45520833,1.03,11.59947917,0.95,11.79458333,0.6,11.281875,0.22,11.1165625,0.17,11.46229167,0.65,11.76885417,0.77,11.51885417,0.56,12.00895833,0.6,12.69114583,0.73,13.06520833,0.56,13.2553125,0.69,11.57820312,1.8675,10.98552083,1.5975,10.42296875,0.365,10.31286458,0.5775,11.33179688,0.9975,11.03002604,2.66,11.21489583,1.535,12.05104167,1.03,13.00255208,1.2025,13.04526042,1.95,13.59213542,1.105
6_Edge,Edge,6,3920,April_1,90.57,16.02729167,12.44,18.81010417,14.89,18.3490625,9.74,19.15177083,12.4,20.78604167,9.31,20.76260417,8.67,21.16270833,10.12,21.6396875,12.87,20.501875,5.06,19.74375,2.49,17.3921875,3.22,15.85010417,3.86,17.28572917,3.22,17.59260417,2.49,18.18822917,1.76,19.58208333,1.89,20.05,1.84,20.56145833,3.26,21.05520833,3.99,20.30291667,1.59,19.7915625,0.94,18.33708333,2.4,15.70208333,2.23,16.59770833,2.31,17.07177083,1.29,17.55666667,0.99,18.6740625,1.5,19.30583333,1.16,19.8465625,1.63,20.31010417,2.14,19.850625,0.86,19.56854167,0.52,18.67114583,1.67,15.59916667,1.24,16.20822917,1.63,16.72802083,0.98,17.136875,0.86,18.02833333,1.21,18.7178125,0.99,19.3028125,1.03,19.7590625,1.59,19.52270833,0.51,19.35427083,0.35,18.80666667,1.16,15.4475,0.68,15.7984375,1.03,16.29583333,0.64,16.66,0.55,17.34020833,0.94,18.09854167,0.78,18.661875,0.86,19.04458333,0.9,18.95604167,0.34,18.83989583,0.18,18.49666667,0.86,15.64971354,2.0025,16.47252604,2.0475,16.92205729,1.35,17.38544271,1.04,18.40617188,1.385,19.04304687,1.1925,19.59317708,1.695,20.04223958,2.155,19.65807292,0.825,19.38856771,0.4975,18.57789063,1.5225
6_Edge,Edge,6,3920,May,92.22,19.66895833,9.09,21.52614583,8.45,21.9209375,9.61,21.63322917,7.64,22.27489583,7.72,22.01135417,6.27,22.63635417,6.18,22.61083333,6.4,22.95416667,5.49,22.47427083,7.38,22.65822917,4.46,18.44770833,1.63,19.74697917,1.67,20.51270833,1.29,20.72270833,1.07,21.15708333,1.25,21.4046875,1.25,21.59979167,0.86,21.91791667,1.42,21.99645833,1.24,21.91083333,1.67,22.0671875,1.03,18.12739583,1.42,19.2153125,1.42,19.98583333,1.03,20.27739583,0.73,20.68229167,0.95,20.97052083,0.77,21.15322917,0.69,21.49208333,0.86,21.58916667,0.69,21.58729167,1.03,21.68427083,0.82,17.988125,1.16,18.91833333,1.2,19.65666667,0.9,19.9959375,0.65,20.39729167,0.82,20.6996875,0.73,20.87760417,0.55,21.21333333,0.6,21.32854167,0.56,21.3815625,0.72,21.446875,0.6,17.78239583,0.73,18.49854167,0.9,19.18604167,0.69,19.5765625,0.51,19.95322917,0.56,20.26677083,0.56,20.44885417,0.39,20.760625,0.47,20.9128125,0.43,21.01625,0.43,21.07177083,0.43,18.08640625,1.235,19.09479167,1.2975,19.8353125,0.9775,20.14315104,0.74,20.54747396,0.895,20.83541667,0.8275,21.01986979,0.6225,21.34598958,0.8375,21.45674479,0.73,21.47398438,0.9625,21.56752604,0.72
6_Forest,Forest,6,3925,February,92.11,11.5228125,0.56,9.364791667,4.17,7.036666667,1.84,8.396666667,2.57,10.1303125,2.28,13.11208333,3.77,13.7584375,3.18,11.57395833,1.84,12.878125,3.05,14.66947917,4.21,13.22354167,6.05,11.619375,0.81,10.5503125,2.61,8.4325,1.16,8.9621875,0.99,10.2625,1.03,12.36791667,2.23,13.531875,1.85,11.95708333,0.77,12.80416667,0.69,14.135,1.8,13.65072917,2.7,11.6746875,0.99,10.90604167,2.19,8.982604167,1.11,9.315104167,0.9,10.40416667,1.03,12.20375,1.97,13.45885417,1.58,12.16427083,0.73,12.80989583,0.73,13.93572917,1.5,13.73,1.97,11.73166667,0.77,11.2515625,1.63,9.640625,1.07,9.751145833,0.6,10.55645833,0.86,11.9675,1.59,13.2521875,1.55,12.34520833,0.68,12.72604167,0.6,13.63291667,1.16,13.69270833,1.25,11.895625,0.47,11.67552083,1.12,10.43885417,1.03,10.27791667,0.3,10.81239583,0.68,11.85677083,1.29,13.1015625,1.5,12.57416667,0.64,12.734375,0.51,13.44041667,0.9,13.67447917,0.73,11.73033854,0.76,11.09585938,1.8875,9.373645833,1.0925,9.576588542,0.6975,10.50888021,0.9,12.09898438,1.77,13.33611979,1.62,12.26018229,0.705,12.76861979,0.6325,13.78601563,1.34,13.68697917,1.6625
6_Forest,Forest,6,3925,January,94.43,11.48583333,2.32,8.931145833,3.78,8.828125,1.03,8.950729167,3.39,11.26489583,2.19,8.725833333,8.15,10.67677083,3.13,12.24302083,3.04,13.35416667,3.35,12.35916667,5.66,14.06333333,2.87,11.30583333,2.23,10.05458333,2.66,9.538125,0.56,9.511875,1.24,11.2846875,1.29,10.19958333,4.68,10.72302083,2.32,12.1553125,1.46,13.34645833,1.5,12.86229167,2.96,13.9390625,1.24,11.35979167,1.88,10.97458333,1.75,10.31166667,0.39,10.21458333,0.38,11.39,1.21,11.16416667,2.7,10.98666667,1.71,12.1584375,1.16,13.2584375,0.99,13.22385417,1.63,13.79885417,1.16,11.49729167,1.28,11.590625,1.07,10.966875,0.26,10.8446875,0.26,11.52125,0.94,11.7025,1.54,11.30958333,0.9,12.155625,0.9,13.06010417,0.86,13.26875,0.82,13.57541667,0.9,11.90010417,0.78,12.17375,0.51,11.72229167,0.3,11.5615625,0.22,11.8434375,0.61,12.17041667,0.65,11.83479167,0.39,12.323125,0.65,12.97958333,0.69,13.33354167,0.39,13.49572917,0.6,11.51575521,1.5425,11.19838542,1.4975,10.63473958,0.3775,10.53317708,0.525,11.50984375,1.0125,11.30916667,2.3925,11.21351563,1.33,12.198125,1.0425,13.16114583,1.01,13.17210938,1.45,13.70226562,0.975
6_Forest,Forest,6,3925,March,94.4,16.33864583,3.82,17.07447917,4.08,17.20145833,1.33,16.68770833,2.62,14.44635417,8.45,10.06864583,1.98,9.1946875,0.9,8.050833333,3.35,9.730416667,2.53,9.19875,6.13,10.0059375,10.12,15.5315625,1.25,16.27854167,1.29,16.54708333,0.64,16.51697917,1.03,15.851875,3.6,12.40854167,2.11,11.04052083,0.85,10.05020833,1.55,10.4121875,1.07,10.588125,2.66,10.6971875,2.71,15.33333333,1.2,16.04541667,1.16,16.34479167,0.56,16.4225,0.81,16.05541667,2.83,13.04479167,2.06,11.62145833,0.91,10.668125,1.29,10.764375,0.81,10.98666667,1.97,10.9759375,1.93,15.02229167,0.9,15.671875,0.99,16,0.52,16.17927083,0.86,16.118125,1.98,13.6678125,1.97,12.24291667,0.99,11.34229167,1.02,11.13052083,0.55,11.37354167,1.33,11.26,1.25,14.8025,0.78,15.39083333,0.78,15.74739583,0.47,15.9946875,0.95,16.14479167,1.46,14.2271875,1.8,12.85552083,1.03,11.98479167,1.03,11.58802083,0.3,11.75947917,0.81,11.59739583,0.73,15.17242188,1.0325,15.84666667,1.055,16.15981771,0.5475,16.27835938,0.9125,16.04255208,2.4675,13.33708333,1.985,11.94010417,0.945,11.01135417,1.2225,10.97377604,0.6825,11.17695313,1.6925,11.13263021,1.655
6_Forest,Forest,6,3925,April_1,92.13,15.02020833,6.3,17.35479167,8.58,17.33604167,5.02,18.18479167,5.53,19.67625,3.69,19.974375,3.43,20.23322917,6.14,20.72125,9.05,19.9953125,2.79,19.42479167,1.63,17.38427083,2.87,15.2009375,2.02,16.03177083,2.11,16.5640625,1.11,17.1121875,0.9,18.18041667,1.16,18.90947917,1.11,19.2571875,1.24,19.58802083,1.67,19.28083333,0.64,19.0284375,0.47,18.07989583,1.59,15.1884375,1.42,15.85958333,1.81,16.4125,0.99,16.90885417,0.9,17.865,1.11,18.5828125,0.98,18.9615625,0.91,19.28729167,1.46,19.0625,0.51,18.85729167,0.39,18.13614583,1.33,15.08364583,1.08,15.573125,1.42,16.12822917,0.82,16.57375,0.73,17.391875,1.03,18.1234375,0.86,18.50947917,0.73,18.8184375,1.03,18.70708333,0.38,18.58770833,0.26,18.0584375,1.03,15.06416667,0.69,15.41322917,0.99,15.93270833,0.64,16.33729167,0.6,17.03677083,0.9,17.7553125,0.69,18.146875,0.6,18.44947917,0.72,18.43552083,0.3,18.3703125,0.21,18.0078125,0.82,15.13429688,1.3025,15.71942708,1.5825,16.259375,0.89,16.73302083,0.7825,17.61851563,1.05,18.34276042,0.91,18.71877604,0.87,19.03580729,1.22,18.87148437,0.4575,18.7109375,0.3325,18.07057292,1.1925
6_Forest,Forest,6,3925,May,95.27,19.18166667,10.08,21.05635417,10.43,21.32916667,8.11,21.13177083,4.34,21.74260417,5.71,21.69395833,3.95,22.24708333,4.67,22.31364583,5.1,22.56875,5.74,22.24625,8.49,22.464375,3.26,18.09864583,1.93,19.46364583,1.97,20.17052083,1.2,20.3190625,0.94,20.70291667,1.03,20.964375,0.95,21.25166667,0.77,21.56708333,1.07,21.70677083,0.86,21.71739583,1.5,21.76270833,0.82,17.9490625,1.63,19.16145833,1.67,19.89239583,1.12,20.09208333,0.73,20.44552083,0.85,20.7284375,0.77,20.999375,0.69,21.32572917,0.81,21.46166667,0.69,21.52864583,1.12,21.54666667,0.78,17.7165625,1.25,18.70791667,1.29,19.44385417,0.86,19.705625,0.65,20.03166667,0.69,20.335,0.64,20.584375,0.6,20.90072917,0.6,21.044375,0.6,21.15614583,0.77,21.145,0.6,17.61666667,0.86,18.43072917,1.03,19.10989583,0.68,19.428125,0.51,19.74208333,0.6,20.04614583,0.55,20.26927083,0.43,20.5875,0.55,20.74947917,0.43,20.87989583,0.51,20.87322917,0.43,17.84523437,1.4175,18.9409375,1.49,19.65416667,0.965,19.88622396,0.7075,20.23054688,0.7925,20.51848958,0.7275,20.77617188,0.6225,21.09526042,0.7575,21.24057292,0.645,21.32052083,0.975,21.33190104,0.6575
6_Forest,Forest,6,3925,June,97.32,22.97354167,5.4,24.22802083,5.4,23.661875,6.26,22.36739583,1.2,22.59864583,3.64,22.78947917,5.66,23.85760417,4.46,23.43010417,3.05,22.270625,5.28,22.69479167,4.81,23.5409375,3.56,22.40989583,1.15,22.99604167,1.41,23.11208333,1.72,22.190625,0.26,22.27583333,0.6,22.36916667,1.03,22.93083333,1.29,22.9228125,0.69,22.37510417,0.86,22.45947917,1.2,22.7665625,0.98,22.23125,0.98,22.69072917,1.16,22.88958333,1.15,22.15010417,0.35,22.1828125,0.47,22.2428125,0.82,22.7025,1.15,22.73958333,0.51,22.39,0.77,22.3765625,0.9,22.59802083,0.82,21.87885417,0.95,22.21802083,0.86,22.48427083,0.77,21.95489583,0.34,21.93583333,0.39,21.97322917,0.52,22.31166667,0.9,22.40385417,0.73,22.2540625,0.73,22.14958333,0.56,22.28927083,0.6,21.6003125,0.86,21.85364583,0.65,22.14989583,0.52,21.8121875,0.35,21.7525,0.25,21.78125,0.38,22.01947917,0.64,22.15489583,0.73,22.1734375,0.65,21.99604167,0.39,22.0784375,0.43,22.03007813,0.985,22.43960938,1.02,22.65895833,1.04,22.02695313,0.325,22.03674479,0.4275,22.09161458,0.6875,22.49111979,0.995,22.55528646,0.665,22.29815104,0.7525,22.24541667,0.7625,22.43307292,0.7075
7_Field,Field,7,3930,January,58.84,12.67416667,12.7,8.481875,4.93,8.868645833,2.53,9.273020833,6.52,11.9528125,5.23,8.336354167,12.96,11.71197917,11.54,13.19739583,9.66,14.31239583,10.81,13.6978125,21.4,15.16489583,11.41,12.06364583,4.98,9.820520833,3.35,9.677708333,1.41,9.794791667,3.01,11.90666667,2.7,10.1296875,6.86,10.90479167,3.48,12.5453125,2.4,13.9159375,3.43,13.08708333,5.41,14.49895833,2.36,11.76145833,3.65,10.64125,2.36,10.18447917,0.77,10.2015625,0.98,11.741875,1.67,11.00354167,4.42,10.89072917,2.66,12.34739583,1.25,13.66135417,1.97,13.2821875,3.39,14.12854167,1.97,11.66479167,1.93,11.45760417,1.37,10.869375,0.43,10.81322917,0.56,11.68697917,1.41,11.73208333,2.27,11.16385417,1.28,12.19916667,0.95,13.27802083,1.37,13.36416667,1.71,13.71989583,1.37,11.92854167,0.95,12.09677083,0.64,11.6090625,0.26,11.4859375,0.3,11.89614583,0.82,12.2028125,0.98,11.70302083,0.51,12.2753125,0.69,13.07208333,0.86,13.40333333,0.73,13.56260417,0.77,11.85460937,2.8775,11.00403646,1.93,10.58515625,0.7175,10.57388021,1.2125,11.80791667,1.65,11.26703125,3.6325,11.16559896,1.9825,12.34179687,1.3225,13.48184896,1.9075,13.28419271,2.81,13.9775,1.6175
